Date,Airline,Flight_Num,Origin,Destination,Air_Time,Distance,Dep_Time,Delay,Cancelled (Y/N)
1/1/2018,UA,1695,SEA,EWR,278,2402,2240,-10,N
1/1/2018,UA,1616,SNA,SFO,61,372,1027,-10,N
1/1/2018,UA,1573,IAH,LGA,170,1416,755,-10,N
1/1/2018,UA,1259,SRQ,EWR,130,1034,1110,-10,N
1/1/2018,UA,1152,LIH,SFO,288,2447,1410,-10,N
1/1/2018,UA,1151,PHX,ORD,174,1440,1455,-10,N
1/1/2018,UA,1105,LAX,HNL,313,2556,702,-10,N
1/1/2018,UA,689,AUS,IAH,31,140,705,-10,N
1/1/2018,UA,622,PHX,SFO,97,651,1809,-10,N
1/1/2018,UA,587,SEA,SFO,96,679,1711,-10,N
1/1/2018,UA,548,LAS,EWR,261,2227,550,-10,N
1/1/2018,UA,451,LAS,SFO,66,414,1940,-10,N
1/1/2018,UA,325,TPA,IAD,99,811,1400,-10,N
1/1/2018,UA,280,SEA,IAH,209,1874,1352,-10,N
1/1/2018,UA,252,HNL,IAH,396,3904,2025,-10,N
1/1/2018,UA,215,DEN,MSP,94,680,746,-10,N
1/1/2018,AS,21,ORD,SEA,230,1721,1915,-10,N
1/1/2018,AS,55,FAI,ANC,47,261,1403,-10,N
1/1/2018,AS,128,FAI,SEA,185,1533,116,-10,N
1/1/2018,AS,138,ANC,ORD,336,2846,2255,-10,N
1/1/2018,AS,167,ANC,FAI,39,261,2259,-10,N
1/1/2018,AS,316,SEA,SFO,98,679,1245,-10,N
1/1/2018,AS,415,LAX,SEA,127,954,2035,-10,N
1/1/2018,AS,441,BUR,PDX,111,817,1830,-10,N
1/1/2018,AS,483,ONT,SEA,131,956,1846,-10,N
1/1/2018,AS,630,SEA,SNA,132,978,1607,-10,N
1/1/2018,AS,687,ORD,PDX,237,1739,1702,-10,N
1/1/2018,AS,689,GEG,SEA,45,224,935,-10,N
1/1/2018,AS,690,SEA,GEG,38,224,728,-10,N
1/1/2018,AS,839,SEA,LIH,352,2701,1615,-10,N
1/1/2018,AS,896,HNL,SEA,320,2677,1355,-10,N
1/1/2018,AS,915,OAK,PDX,82,543,927,-10,N
1/1/2018,AS,916,PDX,OAK,84,543,1700,-10,N
1/1/2018,9E,3712,PIT,JFK,59,340,1530,-10,N
1/1/2018,9E,3752,AUS,MSP,138,1042,1129,-10,N
1/1/2018,9E,3949,SYR,DTW,62,374,536,-10,N
1/1/2018,9E,4082,GFK,MSP,50,284,1708,-10,N
1/1/2018,9E,4154,BWI,MSP,136,936,1623,-10,N
1/1/2018,9E,4163,JFK,ORF,59,290,1447,-10,N
1/1/2018,9E,3342,BQK,ATL,44,238,1250,-10,N
1/1/2018,9E,3345,GNV,ATL,51,300,955,-10,N
1/1/2018,9E,3362,ATL,GNV,45,300,2210,-10,N
1/1/2018,9E,3402,IAD,JFK,49,228,1554,-10,N
1/1/2018,9E,3434,ATW,MSP,45,236,1235,-10,N
1/1/2018,9E,3457,ORF,LGA,52,296,1200,-10,N
1/1/2018,9E,3484,CWA,MSP,32,175,650,-10,N
1/1/2018,B6,254,DCA,BOS,58,399,550,-10,N
1/1/2018,B6,264,SEA,JFK,301,2422,2241,-10,N
1/1/2018,B6,279,LAS,LGB,42,231,856,-10,N
1/1/2018,B6,326,TPA,JFK,136,1005,647,-10,N
1/1/2018,B6,494,DEN,BOS,195,1754,1129,-10,N
1/1/2018,B6,623,JFK,LAX,341,2475,1320,-10,N
1/1/2018,B6,927,EWR,MCO,168,937,1022,-10,N
1/1/2018,B6,1159,BOS,PHL,63,280,1820,-10,N
1/1/2018,B6,1379,DCA,FLL,157,899,1231,-10,N
1/1/2018,B6,1635,SFO,LGB,62,354,1743,-10,N
1/1/2018,B6,2025,SJC,LGB,56,324,620,-10,N
1/1/2018,B6,2324,MCO,DCA,95,759,600,-10,N
1/1/2018,B6,2802,JFK,BUF,66,301,607,-10,N
1/1/2018,EV,2869,FSM,DFW,42,227,653,-10,N
1/1/2018,EV,3906,GRR,IAH,163,1042,630,-10,N
1/1/2018,EV,4013,BUF,EWR,54,282,550,-10,N
1/1/2018,EV,4066,AMA,IAH,81,517,1650,-10,N
1/1/2018,EV,4077,ICT,IAH,85,542,1135,-10,N
1/1/2018,EV,4091,EWR,CAK,66,382,1525,-10,N
1/1/2018,EV,4097,IND,EWR,90,645,1345,-10,N
1/1/2018,EV,4134,ECP,IAH,96,572,1425,-10,N
1/1/2018,EV,4210,OMA,IAH,109,781,1240,-10,N
1/1/2018,EV,4223,FSD,ORD,73,462,1820,-10,N
1/1/2018,EV,4305,PVD,ORD,133,849,1625,-10,N
1/1/2018,EV,4333,LFT,IAH,42,201,1750,-10,N
1/1/2018,EV,4358,TUL,IAH,77,429,1840,-10,N
1/1/2018,EV,4364,MSN,EWR,103,799,1205,-10,N
1/1/2018,EV,4396,STL,IAH,103,667,1445,-10,N
1/1/2018,EV,4449,GPT,IAH,70,376,1515,-10,N
1/1/2018,F9,1532,SFO,ATL,238,2139,1015,-10,N
1/1/2018,F9,1324,DTW,MIA,165,1145,1550,-10,N
1/1/2018,F9,547,DCA,DEN,215,1476,1750,-10,N
1/1/2018,F9,142,SEA,DEN,121,1024,1700,-10,N
1/1/2018,G4,890,PIE,FWA,128,912,650,-10,N
1/1/2018,G4,843,SYR,PIE,169,1111,1056,-10,N
1/1/2018,G4,207,BLV,AZA,178,1272,1955,-10,N
1/1/2018,G4,499,GRI,LAS,136,971,1329,-10,N
1/1/2018,G4,514,LAS,FAT,45,259,1630,-10,N
1/1/2018,G4,427,FAR,LAS,155,1205,1340,-10,N
1/1/2018,HA,45,SJC,OGG,303,2355,720,-10,N
1/1/2018,HA,103,HNL,LIH,21,102,506,-10,N
1/1/2018,HA,173,HNL,LIH,22,102,942,-10,N
1/1/2018,HA,202,HNL,ITO,37,216,550,-10,N
1/1/2018,HA,286,HNL,OGG,22,100,543,-10,N
1/1/2018,HA,465,HNL,PPG,307,2599,1635,-10,N
1/1/2018,MQ,3586,HOU,DFW,46,247,1805,-10,N
1/1/2018,MQ,3597,LIT,DFW,58,304,1804,-10,N
1/1/2018,MQ,3327,DBQ,ORD,38,147,625,-10,N
1/1/2018,MQ,3805,PNS,DFW,104,604,925,-10,N
1/1/2018,MQ,3922,GSO,ORD,103,589,1001,-10,N
1/1/2018,NK,607,LAS,OAK,68,407,845,-10,N
1/1/2018,NK,614,ORD,BWI,84,622,1940,-10,N
1/1/2018,NK,736,LAX,ORD,206,1744,1740,-10,N
1/1/2018,NK,761,ORD,MSP,58,334,845,-10,N
1/1/2018,NK,1167,ORD,PHX,203,1440,1505,-10,N
1/1/2018,NK,139,EWR,MCO,151,937,925,-10,N
1/1/2018,NK,141,BWI,LAX,340,2329,850,-10,N
1/1/2018,NK,186,MCO,BWI,96,787,1211,-10,N
1/1/2018,NK,295,ORD,IAH,122,925,2025,-10,N
1/1/2018,NK,334,LAS,PIT,218,1910,2349,-10,N
1/1/2018,NK,395,PHL,LAS,298,2176,2004,-10,N
1/1/2018,NK,405,MCO,DFW,148,985,1012,-10,N
1/1/2018,NK,470,LAS,DFW,122,1055,1208,-10,N
1/1/2018,OH,5707,SRQ,CLT,78,547,1510,-10,N
1/1/2018,OH,5041,CHS,CLT,36,168,1058,-10,N
1/1/2018,OH,5041,CLT,CHS,39,168,920,-10,N
1/1/2018,OH,5242,EWN,CLT,60,221,908,-10,N
1/1/2018,OH,5351,SAV,CLT,45,213,915,-10,N
1/1/2018,OH,5410,DCA,CHS,83,444,1233,-10,N
1/1/2018,OO,3118,MKE,ORD,32,67,1011,-10,N
1/1/2018,OO,3140,LGB,PHX,57,355,1225,-10,N
1/1/2018,OO,3161,COS,ORD,120,911,705,-10,N
1/1/2018,OO,3190,PHX,IFP,41,188,1105,-10,N
1/1/2018,OO,3401,PDX,SEA,29,129,1704,-10,N
1/1/2018,OO,3473,LAX,SJC,48,308,832,-10,N
1/1/2018,OO,3479,SBP,SEA,117,847,1055,-10,N
1/1/2018,OO,3544,CHO,ATL,,457,1405,-10,N
1/1/2018,OO,4283,COD,SLC,49,298,855,-10,N
1/1/2018,OO,4285,ERI,DTW,34,164,918,-10,N
1/1/2018,OO,4475,PSC,MSP,156,1254,650,-10,N
1/1/2018,OO,4478,SLC,IND,164,1355,1655,-10,N
1/1/2018,OO,4585,MDW,DTW,47,228,900,-10,N
1/1/2018,OO,4610,EVV,DTW,61,363,835,-10,N
1/1/2018,OO,4768,LAS,LAX,43,236,1643,-10,N
1/1/2018,OO,4785,GEG,SEA,45,224,1640,-10,N
1/1/2018,OO,4797,RAP,MSP,78,489,1535,-10,N
1/1/2018,OO,4812,SLC,ASE,50,292,2026,-10,N
1/1/2018,OO,4821,SMF,SLC,72,532,555,-10,N
1/1/2018,OO,4827,TRI,ATL,42,227,1520,-10,N
1/1/2018,OO,4831,BOI,SLC,43,290,1303,-10,N
1/1/2018,OO,4839,TUS,LAX,75,451,900,-10,N
1/1/2018,OO,4855,XNA,MSP,90,596,1620,-10,N
1/1/2018,OO,5042,LAX,SBP,29,156,2225,-10,N
1/1/2018,OO,5138,SBP,LAX,41,156,1610,-10,N
1/1/2018,OO,5175,PSC,SFO,92,620,1510,-10,N
1/1/2018,OO,5200,ABQ,IAH,91,744,1445,-10,N
1/1/2018,OO,5222,FSD,ORD,73,462,1435,-10,N
1/1/2018,OO,5223,SLC,SFO,101,599,815,-10,N
1/1/2018,OO,5301,MFR,SFO,58,329,1035,-10,N
1/1/2018,OO,5317,FAT,LAX,44,209,1650,-10,N
1/1/2018,OO,5394,FAT,LAX,43,209,1325,-10,N
1/1/2018,OO,5397,RNO,DEN,106,804,1805,-10,N
1/1/2018,OO,5440,PSP,SFO,68,421,1750,-10,N
1/1/2018,OO,5441,HDN,DEN,27,141,910,-10,N
1/1/2018,OO,5454,SFO,MCI,205,1499,1305,-10,N
1/1/2018,OO,5462,SFO,RNO,36,192,1545,-10,N
1/1/2018,OO,5511,SFO,PSP,64,421,2035,-10,N
1/1/2018,OO,5605,ASE,DEN,27,125,1230,-10,N
1/1/2018,OO,5616,BUR,SFO,52,326,2025,-10,N
1/1/2018,OO,5658,STL,DEN,126,770,1635,-10,N
1/1/2018,OO,5678,MAF,DEN,92,563,1300,-10,N
1/1/2018,OO,5699,DEN,DRO,42,250,938,-10,N
1/1/2018,OO,5746,STS,SFO,40,66,1725,-10,N
1/1/2018,OO,5767,SFO,RDD,32,199,1915,-10,N
1/1/2018,OO,5803,BUR,SFO,59,326,655,-10,N
1/1/2018,OO,5842,FAT,DEN,110,844,945,-10,N
1/1/2018,OO,5855,DEN,MTJ,46,196,1125,-10,N
1/1/2018,OO,5870,SJC,DEN,124,948,1013,-10,N
1/1/2018,OO,5876,FAT,SFO,30,158,1055,-10,N
1/1/2018,OO,5895,LAX,ASE,105,737,920,-10,N
1/1/2018,OO,5898,LAX,ABQ,89,677,934,-10,N
1/1/2018,OO,5899,SFO,PHX,90,651,1610,-10,N
1/1/2018,OO,5960,ASE,ORD,137,1013,1100,-10,N
1/1/2018,OO,5984,MRY,SFO,19,77,1705,-10,N
1/1/2018,OO,7361,PIH,SLC,35,150,1216,-10,N
1/1/2018,OO,7429,PIH,SLC,28,150,1810,-10,N
1/1/2018,VX,1280,SFO,IND,225,1943,2300,-10,N
1/1/2018,VX,1358,SFO,BOS,311,2704,2115,-10,N
1/1/2018,VX,1480,LAX,LAS,48,236,1705,-10,N
1/1/2018,VX,1714,DAL,DCA,139,1184,1809,-10,N
1/1/2018,VX,1715,DCA,DAL,186,1184,1133,-10,N
1/1/2018,VX,1882,LAX,DAL,146,1246,1715,-10,N
1/1/2018,VX,1918,SFO,LAS,62,414,1936,-10,N
1/1/2018,VX,1942,SFO,LAX,59,337,1610,-10,N
1/1/2018,VX,1969,SAN,SFO,67,447,1945,-10,N
1/1/2018,WN,242,GEG,LAS,106,806,725,-10,N
1/1/2018,WN,3221,MHT,TPA,192,1204,1910,-10,N
1/1/2018,WN,1093,SAN,LAS,50,258,630,-10,N
1/1/2018,WN,516,SJU,MCO,166,1189,1055,-10,N
1/1/2018,WN,562,STL,MDW,48,251,620,-10,N
1/1/2018,YV,5739,HSV,DFW,96,603,1543,-10,N
1/1/2018,YV,5861,DRO,DFW,84,674,1030,-10,N
1/1/2018,YV,5945,TUL,DFW,48,237,1030,-10,N
1/1/2018,YV,5966,FWA,DFW,129,859,801,-10,N
1/1/2018,YV,6215,ABQ,IAH,90,744,1650,-10,N
1/1/2018,YV,6008,IAD,BUF,50,283,810,-10,N
1/1/2018,YV,6122,IAD,CLE,53,288,820,-10,N
1/1/2018,YV,6265,OKC,IAH,65,395,908,-10,N
1/1/2018,YX,4498,DCA,PIT,40,204,2006,-10,N
1/1/2018,YX,4659,DCA,MCI,166,949,1449,-10,N
1/1/2018,YX,3463,DFW,DEN,97,641,1125,-10,N
1/1/2018,YX,3625,IAH,TUL,66,429,2145,-10,N
1/1/2018,YX,3674,CLT,IAH,162,912,645,-10,N
1/1/2018,YX,3702,CMH,ORD,56,296,707,-10,N
1/1/2018,YX,5898,BUF,LGA,61,292,705,-10,N
1/1/2018,AA,527,PBI,DCA,112,857,1023,-10,N
1/1/2018,AA,634,PHX,PIT,208,1814,1625,-10,N
1/1/2018,AA,1701,PVD,CLT,116,683,2045,-10,N
1/1/2018,AA,833,SLC,CLT,194,1727,720,-10,N
1/1/2018,AA,839,SAN,PHX,50,304,2135,-10,N
1/1/2018,AA,1898,SYR,CLT,101,603,1907,-10,N
1/1/2018,AA,1976,PBI,CLT,87,590,1908,-10,N
1/1/2018,AA,2091,STL,PHX,172,1262,2030,-10,N
1/1/2018,AA,2712,EGE,LAX,103,748,1835,-10,N
1/1/2018,AA,33,JFK,LAX,348,2475,650,-10,N
1/1/2018,AA,201,PHL,ORD,109,678,555,-10,N
1/1/2018,AA,410,SLC,PHX,71,507,1049,-10,N
1/1/2018,AA,412,OGG,PHX,316,2845,1405,-10,N
1/1/2018,AA,1391,STT,MIA,145,1107,1626,-10,N
1/1/2018,AA,1483,DCA,MCO,137,759,1512,-10,N
1/1/2018,AA,1613,SJU,MIA,141,1045,1625,-10,N
1/1/2018,AA,1628,BOS,ORD,126,867,2031,-10,N
1/1/2018,AA,1222,SJU,MIA,145,1045,850,-10,N
1/1/2018,AA,2495,COS,DFW,77,592,1046,-10,N
1/1/2018,DL,805,PHL,ATL,115,666,820,-10,N
1/1/2018,DL,822,ANC,SEA,176,1448,45,-10,N
1/1/2018,DL,834,LGA,DEN,225,1620,1815,-10,N
1/1/2018,DL,968,CVG,TPA,111,773,800,-10,N
1/1/2018,DL,1099,SAN,ATL,209,1892,2235,-10,N
1/1/2018,DL,1169,MIA,LAX,343,2342,650,-10,N
1/1/2018,DL,1449,CID,ATL,90,694,535,-10,N
1/1/2018,DL,2072,LAS,LAX,42,236,1325,-10,N
1/1/2018,DL,2082,SLC,ATL,170,1590,40,-10,N
1/1/2018,DL,2088,SLC,CLT,192,1727,1750,-10,N
1/1/2018,DL,2222,OGG,LAX,295,2486,2335,-10,N
1/1/2018,DL,2874,SEA,BNA,217,1978,1657,-10,N
1/1/2018,UA,2405,SFO,IAH,196,1635,521,-9,N
1/1/2018,UA,2111,SAT,IAH,39,191,1916,-9,N
1/1/2018,UA,2068,LAX,DFW,144,1235,741,-9,N
1/1/2018,UA,2041,LAX,EWR,281,2454,551,-9,N
1/1/2018,UA,1896,LAS,SFO,67,414,1306,-9,N
1/1/2018,UA,1821,DFW,IAH,39,224,516,-9,N
1/1/2018,UA,1801,IAH,DCA,135,1208,646,-9,N
1/1/2018,UA,1735,DCA,ORD,101,612,1136,-9,N
1/1/2018,UA,1706,ITO,LAX,277,2449,2151,-9,N
1/1/2018,UA,1481,IAH,SAT,39,191,1626,-9,N
1/1/2018,UA,1455,SAT,EWR,189,1569,636,-9,N
1/1/2018,UA,1246,IAH,FLL,120,966,1156,-9,N
1/1/2018,UA,1241,LAX,IAH,164,1379,1336,-9,N
1/1/2018,UA,1227,LAX,LIH,335,2615,1551,-9,N
1/1/2018,UA,1125,LAX,IAH,159,1379,808,-9,N
1/1/2018,UA,1124,ABQ,DEN,57,349,1744,-9,N
1/1/2018,UA,1121,SEA,IAH,213,1874,851,-9,N
1/1/2018,UA,739,PHX,IAH,125,1009,1706,-9,N
1/1/2018,UA,706,OGG,LAX,288,2486,1423,-9,N
1/1/2018,UA,695,SEA,DEN,122,1024,1535,-9,N
1/1/2018,UA,634,LAS,IAH,134,1222,51,-9,N
1/1/2018,UA,625,IAH,ATL,88,689,726,-9,N
1/1/2018,UA,620,CLE,IAH,171,1091,625,-9,N
1/1/2018,UA,586,SEA,SFO,97,679,1546,-9,N
1/1/2018,UA,525,IAD,SFO,320,2419,1226,-9,N
1/1/2018,UA,520,MSY,IAH,61,305,1146,-9,N
1/1/2018,UA,514,FLL,IAH,152,966,1151,-9,N
1/1/2018,UA,473,BWI,ORD,102,622,1641,-9,N
1/1/2018,UA,417,LAX,OGG,294,2486,901,-9,N
1/1/2018,UA,414,SFO,EWR,288,2565,926,-9,N
1/1/2018,UA,384,SAN,SFO,69,447,1948,-9,N
1/1/2018,UA,358,SFO,LAS,64,414,1031,-9,N
1/1/2018,UA,346,SJC,ORD,226,1829,1346,-9,N
1/1/2018,UA,330,MIA,ORD,168,1197,1217,-9,N
1/1/2018,UA,301,DEN,LAS,90,628,1123,-9,N
1/1/2018,UA,240,SAN,ORD,211,1723,2153,-9,N
1/1/2018,UA,214,SEA,SFO,98,679,1616,-9,N
1/1/2018,UA,102,SFO,SNA,65,372,802,-9,N
1/1/2018,AS,36,SEA,MSP,173,1399,951,-9,N
1/1/2018,AS,55,ANC,SCC,84,626,723,-9,N
1/1/2018,AS,60,JNU,KTN,39,234,741,-9,N
1/1/2018,AS,132,FAI,SEA,203,1533,2336,-9,N
1/1/2018,AS,175,PHX,ANC,318,2552,1831,-9,N
1/1/2018,AS,319,SJC,SEA,96,696,2026,-9,N
1/1/2018,AS,334,SEA,OAK,95,672,541,-9,N
1/1/2018,AS,361,SJC,SEA,103,696,1436,-9,N
1/1/2018,AS,397,SAN,SEA,141,1050,1701,-9,N
1/1/2018,AS,404,SEA,LAX,125,954,601,-9,N
1/1/2018,AS,407,SJC,PDX,91,569,904,-9,N
1/1/2018,AS,490,PDX,BUR,107,817,1529,-9,N
1/1/2018,AS,604,SEA,LAS,115,867,1810,-9,N
1/1/2018,AS,627,LAS,PDX,122,763,954,-9,N
1/1/2018,AS,629,LAS,PDX,127,763,601,-9,N
1/1/2018,AS,640,PDX,PHX,120,1009,2031,-9,N
1/1/2018,AS,712,SEA,STL,201,1709,1747,-9,N
1/1/2018,AS,806,OGG,SAN,299,2541,1136,-9,N
1/1/2018,AS,824,ANC,OGG,351,2797,811,-9,N
1/1/2018,AS,917,OAK,PDX,77,543,1958,-9,N
1/1/2018,AS,953,SMF,PDX,70,479,1942,-9,N
1/1/2018,AS,956,SEA,IAD,260,2306,1546,-9,N
1/1/2018,9E,3760,LGA,ORF,58,296,1411,-9,N
1/1/2018,9E,3778,PWM,LGA,55,269,1131,-9,N
1/1/2018,9E,3933,RDU,BOS,83,612,1705,-9,N
1/1/2018,9E,3973,LEX,DTW,57,296,936,-9,N
1/1/2018,9E,4012,JFK,ROC,52,264,921,-9,N
1/1/2018,9E,3311,GSO,ATL,58,306,1644,-9,N
1/1/2018,9E,3336,TYS,ATL,35,152,1321,-9,N
1/1/2018,9E,3379,TYS,ATL,31,152,936,-9,N
1/1/2018,9E,3451,RDU,LGA,57,431,1451,-9,N
1/1/2018,B6,16,SFO,JFK,298,2586,651,-9,N
1/1/2018,B6,42,LGB,RNO,64,402,832,-9,N
1/1/2018,B6,144,CHS,DCA,59,444,626,-9,N
1/1/2018,B6,160,PHL,BOS,47,280,1055,-9,N
1/1/2018,B6,248,LGB,OAK,53,353,1131,-9,N
1/1/2018,B6,353,JFK,PBI,159,1028,521,-9,N
1/1/2018,B6,472,SJC,BOS,312,2689,2251,-9,N
1/1/2018,B6,563,FLL,SJU,134,1046,1206,-9,N
1/1/2018,B6,660,PHL,BOS,51,280,1621,-9,N
1/1/2018,B6,668,PSE,MCO,161,1179,258,-9,N
1/1/2018,B6,726,LGB,SJC,52,324,2059,-9,N
1/1/2018,B6,812,RSW,EWR,135,1068,548,-9,N
1/1/2018,B6,816,BUF,BOS,56,395,901,-9,N
1/1/2018,B6,832,LGA,BOS,38,184,1350,-9,N
1/1/2018,B6,891,BOS,TPA,197,1185,601,-9,N
1/1/2018,B6,948,LAS,JFK,281,2248,2201,-9,N
1/1/2018,B6,1086,FLL,SYR,162,1197,2016,-9,N
1/1/2018,B6,1279,DCA,FLL,137,899,636,-9,N
1/1/2018,B6,1434,SJU,MCO,165,1189,421,-9,N
1/1/2018,B6,1479,DCA,FLL,146,899,1951,-9,N
1/1/2018,B6,1502,FLL,JFK,142,1069,605,-9,N
1/1/2018,B6,1853,JAX,FLL,50,319,1154,-9,N
1/1/2018,B6,1992,TPA,BOS,137,1185,551,-9,N
1/1/2018,B6,2718,FLL,JAX,54,319,1626,-9,N
1/1/2018,EV,2833,MHK,DFW,75,431,1741,-9,N
1/1/2018,EV,2878,DFW,MLU,42,293,2341,-9,N
1/1/2018,EV,3888,JAN,IAH,72,351,1203,-9,N
1/1/2018,EV,3911,PWM,ORD,136,900,1046,-9,N
1/1/2018,EV,3943,DCA,EWR,37,199,950,-9,N
1/1/2018,EV,3950,GSO,EWR,67,445,2001,-9,N
1/1/2018,EV,3960,CHS,ORD,114,760,1603,-9,N
1/1/2018,EV,3980,MAF,IAH,73,429,1656,-9,N
1/1/2018,EV,4024,CHS,ORD,123,760,611,-9,N
1/1/2018,EV,4088,STL,EWR,119,872,906,-9,N
1/1/2018,EV,4181,MEM,IAH,84,468,1651,-9,N
1/1/2018,EV,4200,CHS,IAH,159,925,646,-9,N
1/1/2018,EV,4201,EWR,RIC,63,277,746,-9,N
1/1/2018,EV,4232,LBB,IAH,76,458,1651,-9,N
1/1/2018,EV,4236,IAH,STL,95,667,1011,-9,N
1/1/2018,EV,4248,TUL,ORD,86,585,741,-9,N
1/1/2018,EV,4287,IAH,HSV,82,595,1006,-9,N
1/1/2018,EV,4342,TYS,IAH,133,771,1151,-9,N
1/1/2018,EV,4345,VPS,IAH,104,528,651,-9,N
1/1/2018,EV,4369,BHM,IAH,103,562,1001,-9,N
1/1/2018,EV,4393,IND,IAH,134,844,911,-9,N
1/1/2018,EV,4455,LIT,IAH,70,374,931,-9,N
1/1/2018,F9,1037,PHL,RSW,158,993,951,-9,N
1/1/2018,F9,138,SEA,DEN,130,1024,1026,-9,N
1/1/2018,F9,1832,PHX,MKE,184,1460,1156,-9,N
1/1/2018,F9,792,PDX,DEN,119,991,1434,-9,N
1/1/2018,F9,1686,BNA,MCO,86,616,1658,-9,N
1/1/2018,F9,1615,CLE,MCO,128,895,1751,-9,N
1/1/2018,F9,1831,MKE,RSW,152,1183,1906,-9,N
1/1/2018,G4,515,FAT,LAS,47,259,1820,-9,N
1/1/2018,G4,426,LAS,FAR,151,1205,801,-9,N
1/1/2018,HA,46,OGG,SJC,288,2355,1236,-9,N
1/1/2018,HA,297,KOA,HNL,30,163,1301,-9,N
1/1/2018,HA,341,ITO,HNL,36,216,949,-9,N
1/1/2018,MQ,3632,CMH,MIA,147,990,644,-9,N
1/1/2018,MQ,3390,TUL,ORD,86,585,846,-9,N
1/1/2018,MQ,3419,FSD,ORD,71,462,1221,-9,N
1/1/2018,MQ,3859,GSP,ORD,94,577,1015,-9,N
1/1/2018,NK,559,BWI,ATL,89,577,2126,-9,N
1/1/2018,NK,563,ORD,SAN,246,1723,1021,-9,N
1/1/2018,NK,678,RSW,DTW,145,1084,1631,-9,N
1/1/2018,NK,711,LAS,OAK,61,407,2150,-9,N
1/1/2018,NK,927,ORD,MCO,131,1005,1106,-9,N
1/1/2018,NK,939,IAH,DEN,123,862,1222,-9,N
1/1/2018,NK,949,LAX,OAK,52,337,651,-9,N
1/1/2018,NK,1168,PHX,ORD,174,1440,1901,-9,N
1/1/2018,NK,193,LAS,SEA,126,867,1126,-9,N
1/1/2018,NK,199,IAH,LAS,193,1222,1936,-9,N
1/1/2018,NK,266,LAX,PHL,269,2402,2121,-9,N
1/1/2018,NK,300,MYR,LGA,71,563,945,-9,N
1/1/2018,NK,309,PHL,MCO,135,861,1751,-9,N
1/1/2018,NK,416,FLL,IAG,156,1176,2243,-9,N
1/1/2018,NK,437,PIT,DFW,163,1067,1156,-9,N
1/1/2018,NK,457,ORD,LAS,200,1514,2103,-9,N
1/1/2018,OH,5543,AVL,CLT,31,91,1951,-9,N
1/1/2018,OH,5029,HSV,DCA,80,613,1046,-9,N
1/1/2018,OH,5054,CLT,TUL,127,842,1131,-9,N
1/1/2018,OH,5149,PHF,CLT,70,282,1336,-9,N
1/1/2018,OH,5183,VPS,CLT,68,460,1236,-9,N
1/1/2018,OH,5297,AVP,CLT,92,509,557,-9,N
1/1/2018,OH,5397,PWM,DCA,101,482,1700,-9,N
1/1/2018,OO,2946,BMI,ORD,35,116,1006,-9,N
1/1/2018,OO,3002,FLG,PHX,27,119,1116,-9,N
1/1/2018,OO,3138,COS,ORD,124,911,1341,-9,N
1/1/2018,OO,3149,ORD,CLE,55,316,851,-9,N
1/1/2018,OO,3329,BOI,SEA,64,399,2117,-9,N
1/1/2018,OO,3411,SNA,SJC,64,342,1701,-9,N
1/1/2018,OO,3462,SEA,PSC,39,172,1521,-9,N
1/1/2018,OO,3487,SMF,SAN,,480,551,-9,N
1/1/2018,OO,4290,LSE,MSP,30,119,1306,-9,N
1/1/2018,OO,4294,LSE,MSP,26,119,1110,-9,N
1/1/2018,OO,4455,BOI,SLC,48,290,1806,-9,N
1/1/2018,OO,7396,TWF,SLC,32,175,621,-9,N
1/1/2018,OO,4552,SLC,ONT,81,558,1521,-9,N
1/1/2018,OO,4569,MBS,DTW,22,98,1721,-9,N
1/1/2018,OO,4588,SLC,MTJ,41,269,931,-9,N
1/1/2018,OO,4589,LGB,SLC,80,588,1301,-9,N
1/1/2018,OO,4592,MKE,MSP,56,297,1251,-9,N
1/1/2018,OO,4686,SLC,SUN,52,222,926,-9,N
1/1/2018,OO,4695,FWA,DTW,27,128,621,-9,N
1/1/2018,OO,4717,TUS,LAX,76,451,1322,-9,N
1/1/2018,OO,4718,SFO,LAX,56,337,1141,-9,N
1/1/2018,OO,4749,MDW,MSP,62,349,1021,-9,N
1/1/2018,OO,4758,SLC,TUL,112,926,1341,-9,N
1/1/2018,OO,4766,MSN,MSP,44,228,1251,-9,N
1/1/2018,OO,4870,SLC,FAT,81,501,1102,-9,N
1/1/2018,OO,4928,ASE,SLC,50,292,716,-9,N
1/1/2018,OO,5021,LAX,MRY,44,266,2310,-9,N
1/1/2018,OO,5047,IAD,CKB,35,151,1236,-9,N
1/1/2018,OO,5054,MRY,LAX,50,266,1721,-9,N
1/1/2018,OO,5097,SMF,SFO,32,86,1956,-9,N
1/1/2018,OO,5103,SBA,LAX,29,89,956,-9,N
1/1/2018,OO,5139,MRY,LAX,56,266,1325,-9,N
1/1/2018,OO,5148,SBA,LAX,32,89,551,-9,N
1/1/2018,OO,5184,IDA,DEN,64,458,1334,-9,N
1/1/2018,OO,5193,SFO,RNO,33,192,1756,-9,N
1/1/2018,OO,5205,ASE,ORD,138,1013,1256,-9,N
1/1/2018,OO,5255,MCI,SFO,209,1499,1441,-9,N
1/1/2018,OO,5276,ACV,SFO,41,250,521,-9,N
1/1/2018,OO,5292,COS,ORD,126,911,901,-9,N
1/1/2018,OO,5313,MFR,DEN,126,964,511,-9,N
1/1/2018,OO,5316,MRY,SFO,17,77,551,-9,N
